"","merged.pos","mean.1A","mean.1B","mean.3A","mean.tvs.1A","mean.tvs.1B","mean.tvs.3A","mean.all.1A","mean.all.1B","mean.all.3A","depth.1A","depth.1B","depth.3A"
"7300",7300,0.00211140279581316,0.00519149884449656,0.00197348956300626,0.000426334639701905,0.000444401309676891,0.000289329669235808,0.00253773743551507,0.00563590015417345,0.00226281923224207,344933,57568,79892
"7301",7301,0.0136952044396506,0.0123741711918786,0.0181259527110421,0.000576091524838542,0.000673757474769719,0.000982251168124098,0.0142712959635801,0.0130479286666483,0.0191082038791662,343854,57604,80310
"7302",7302,0.00313172066856355,0.00256537460230017,0.00298214921820414,0.00191234103230174,0.00148215466484296,0.000642630276691359,0.00504406170532958,0.00404752926714313,0.0036247794948955,348335,59393,80564
"7303",7303,0.00388993553836394,0.00265732281761793,0.0021447650249592,0.00135494777682165,0.00096219827407586,0.000322685018668726,0.00524488331786416,0.00361952109169379,0.00246745004362793,348194,59535,80624
"7304",7304,0.0314624692279878,0.010434649836089,0.0111108400758323,0.00378395225243599,0.00505237975705559,0.000989347302932556,0.0352464214804238,0.0154870295931445,0.0121001873787649,346335,59086,80480
"7305",7305,0.00106631406341214,0.0203038320890162,0.00686460466239246,0.000334019091657798,0.00052870761435089,0.00100637661158212,0.00140033315596279,0.0208325397033671,0.00787098127397458,347601,58989,79884
"7306",7306,0.00503310560544628,0.00334744578993873,0.0033220336263115,0.000617203560745902,0.000752135377962904,0.000700519818234599,0.00565030916619219,0.00409958116790164,0.00402255344454609,347743,59299,80151
"7307",7307,0.015606823670199,0.0335095795700555,0.00549101228907977,0.00388389958919767,0.000627311118671758,0.00018317708891172,0.0194907232629681,0.0341368906887273,0.00567418937799149,344746,58768,79321
"7308",7308,0.00132837058418248,0.00437066904222986,0.00258943073215108,0.000680367611451469,0.000474748599027847,0.000603297267242485,0.0020087381902768,0.0048454176412577,0.00319272799939357,344338,58873,80016
"7309",7309,0.00198520278720077,0.00224126935888086,0.00216375724508341,0.000816024838000143,0.00145373041806091,0.000670543931906007,0.00280122762520092,0.00369499977694177,0.00283430117698942,344662,58674,79753
"7310",7310,0.0287534746229351,0.00808208065711249,0.00498803062369397,0.00113011696371407,0.00109732567001906,0.00101177357554649,0.0298835915866492,0.00917940632713156,0.00599980419924045,344611,58513,79033
"7311",7311,0.0053312964180476,0.00148544309611155,0.00239368613149619,0.000251334186513483,0.000255677088371076,0.000332044195606175,0.00558263060277537,0.00174112018448262,0.00272573032710236,345116,58318,79786
"7312",7312,0.00150117535778685,0.0012335376788081,0.000979735139785775,0.000685703144049824,0.000773606002180575,0.000575700616404992,0.00218687850183668,0.00200714368098868,0.00155543575619077,345334,58536,79497
"7313",7313,0.00918194808562844,0.00791820781278396,0.0282425584304386,0.00375101876059875,0.0142806158102275,0.00724850724856423,0.0129329668462272,0.0221988236230115,0.0354910656790028,341725,58331,79472
"7314",7314,0.0177368763492301,0.0252883502517549,0.0017075947441156,0.00193522407882812,0.000323017681201488,0.000348080710168693,0.0196721004316296,0.0256113679329563,0.00205567545428429,345409,57923,79236
"7315",7315,0.00312470444014419,0.00342372129800931,0.012596700577155,0.00126950789412018,0.000267369328913324,0.0011981504932659,0.00439421233247867,0.00369109062692264,0.0137948510704209,344875,58116,78618
"7316",7316,0.0154436602881768,0.0430996663857736,0.00354449410643861,0.000744636298844946,0.000796967664920733,0.000826408633710071,0.0161882965780127,0.0438966340506943,0.00437090274014869,345652,57662,78632
"7317",7317,0.00210556780491393,0.00269268737202801,0.0367887819132766,0.0154998440531614,0.000742610769534014,0.000752594673397301,0.0176054118625798,0.00343529814156202,0.0375413765866739,343662,57193,78356
"7318",7318,0.0332143935675684,0.00559076040616067,0.0173648453431481,0.00109425229631162,0.000971537819225914,0.00561364296097322,0.03430864586388,0.00656229822538659,0.0229784883041213,339615,56025,78366
"7319",7319,0.0205685726894598,0.00498555322506916,0.0103618281174562,0.00048979865682233,0.000826624087843227,0.000409980543973045,0.021058371348134,0.00581217731291239,0.0107718086614293,339479,56275,78374
"7320",7320,0.00891686397385617,0.0151701554621594,0.0100591611175629,0.0115818205688244,0.00113371950517084,0.0167986533389889,0.0204986845426806,0.0163038749673302,0.0268578144565518,341518,56039,78486
"7321",7321,0.00201314935482736,0.00308758175585086,0.00269897646940069,0.00100206148885555,0.0215714956839258,0.000460734732419431,0.0030152108491875,0.0246590774397766,0.00315971120182012,342566,55069,78466
"7322",7322,0.0218275084521121,0.00587249585684555,0.0228968583278933,0.00376913678000661,0.0281867875984617,0.00110086960866176,0.0255966451990912,0.0340592834553073,0.023997727936555,342241,54970,78394
"7323",7323,0.00182046932300432,0.00211323841288769,0.00197278184371046,0.0011726930268454,0.0012237442048955,0.000945265209642695,0.00299316235439518,0.00333698261778319,0.00291804705335316,341031,54847,79071
"7324",7324,0.00182405485566514,0.00131034058850618,0.00149130270838142,0.00105541138964317,0.000823156722757185,0.000505400472183565,0.00287946624258103,0.00213349731126337,0.00199670318056498,347912,55351,79253
"7325",7325,0.00890697637314481,0.00782607806764839,0.019134979325296,0.000669410296909045,0.00210461254744674,0.000488621555618275,0.00957638667096294,0.00993069061509514,0.0196236008809143,347599,55486,79193
"7326",7326,0.000942829778233339,0.00113010886174267,0.00153175949348842,0.000719103307821203,0.000836562275076063,0.000244261998235071,0.00166193308605454,0.00196667113681873,0.00177602149172349,354010,56406,80063
"7327",7327,0.000882346205306601,0.00127409917665258,0.00244751132354275,0.000900819359039891,0.00062325152786847,0.000507483032603084,0.00178316556434649,0.00189735070452105,0.00295499435614584,354402,56620,79993
"7328",7328,0.0167445119958625,0.0143464299779532,0.00895140834236025,0.00322189220974619,0.00608645849660514,0.00150572034943536,0.0199664042056087,0.0204328884745584,0.0104571286917956,355442,55186,79923
"7329",7329,0.00305233825769841,0.00741603298865251,0.00150390812583743,0.000261298047856516,0.000790688643281123,9.21879416771913e-05,0.00331363630643988,0.00820672163193363,0.00159609606751462,360033,57047,79683
"7330",7330,0.00445881668220207,0.00213637346098486,0.00468896788977404,0.00134067941722718,0.000179726432321737,0.000605514513462038,0.00579949610031421,0.0023160998933066,0.00529448240323608,359081,57101,79483
"7331",7331,0.018619664252676,0.00725918452314282,0.00657160075312623,0.00629409781293865,0.000594867871395428,0.0170463875174421,0.0249137620656147,0.00785405239453825,0.0236179882705683,361826,56498,79654
"7332",7332,0.00285591298836199,0.0012303365119366,0.00270694914422575,0.000385491654879328,0.000219276063211397,0.00041248519428656,0.00324140464582753,0.00144961257514799,0.0031194343385123,366008,56708,79507
"7333",7333,0.00161902211303324,0.00223052842479762,0.00178456285681698,0.000867382927889171,0.000910586367780368,0.000681202418701576,0.00248640504092241,0.00314111479257799,0.00246576527551856,365984,56729,80633
"7334",7334,0.0104684890061978,0.015116229602366,0.00813202923033227,0.00533994364433657,0.00153865088598776,0.00177774817439802,0.0158084326505343,0.0166548804883538,0.0099097774047303,365946,56386,80666
"7335",7335,0.00107616258342088,0.00198619609012461,0.0015546606755025,0.00100949369266571,0.000338399172651679,0.00100245078674204,0.00208565627523189,0.00232459526277629,0.00255711146224453,367810,57145,80721
"7336",7336,0.00222004089734776,0.000959057496482225,0.00147622059094024,0.000863130710870763,0.000590194704419208,0.00065951254318547,0.00308317160821852,0.00154925220090143,0.00213573313412571,368197,57217,81012
"7337",7337,0.0233458780899143,0.00752548219117159,0.0199259612878706,0.00212560584643675,0.00120837157323372,0.000748177859016786,0.025471483936351,0.00873385376440531,0.0206741391468874,367350,57054,80896
"7338",7338,0.00182155533999573,0.00081697185142463,0.00161940318189547,0.000354259809154123,0.000843360191695705,0.00082644870820041,0.00217581514914985,0.00166033204312033,0.00244585189009588,368307,57211,81326
"7339",7339,0.00189089348658994,0.00128335715225981,0.00114866957196383,0.000809501829004107,0.000426051065629127,0.000967271423732732,0.00270039532072225,0.00170940821788894,0.00211594099569656,369067,57211,81375
"7340",7340,0.0384194318959616,0.00826655221645184,0.00659373370133799,0.001677895858376,0.000728502212283655,0.00111062259780506,0.0400973277688675,0.0089950544287355,0.00770435629914305,368814,57393,81147
"7341",7341,0.00154720144438797,0.00335501410003246,0.00141888817898849,0.00142847783223108,0.000537926639713804,0.0161483065856521,0.00297567926807204,0.00389294073974627,0.0175671947646405,370739,57646,82399
"7342",7342,0.00249872445161366,0.00146155706458891,0.00178802134248416,0.00074636902496831,0.000576515061116857,0.000561968023801689,0.00324509348175438,0.00203807212570576,0.00234998936628585,369800,57551,83480
"7343",7343,0.0163197980829712,0.00239571800114422,0.00508906834613437,0.00221500007572118,0.000952863479911425,0.0011669820451833,0.0185347981595398,0.00334858148105565,0.00625605039131764,370639,57130,83538
"7344",7344,0.0037881696649517,0.00583465369189934,0.00447747910280014,0.000533340060267911,0.000634369561475353,0.000583364615611239,0.00432150972776199,0.0064690232533747,0.00506084371841138,367999,56262,82820
"7345",7345,0.0132898672880847,0.0154139071781749,0.00201021189673283,0.000468156371242372,0.000387746980487686,0.000604295595358331,0.013758023659327,0.0158016541586626,0.00261450749209116,364125,56090,82821
"7346",7346,0.0247549666589287,0.0173191034068192,0.0189729816870713,0.000645057464359926,0.000561560321734939,0.000511090240029462,0.0254000241232886,0.0178806637285542,0.0194840719271007,362223,56093,83038
"7347",7347,0.00460945922548914,0.00538726756675452,0.00390597866096737,0.000469412317125572,0.00038602431974933,0.000489275540773038,0.00507887153837742,0.00577329188650385,0.00439525420174041,367374,56019,81428
"7348",7348,0.006145711384743,0.0065196470126362,0.00506359414769079,0.000829461981936413,0.000574999269978836,0.000564095901512013,0.00697517336667942,0.00709464628261503,0.00562769004920281,368012,56884,82543
"7349",7349,0.0053381308144089,0.0285087693868643,0.011754708825488,0.000528281262451751,0.000832791875004719,0.00100817353060084,0.00586641207686065,0.029341561261869,0.0127628823560888,367964,56629,82607
"7350",7350,0.00279456158154176,0.0052182273853415,0.00687256579217877,0.000768231949872012,0.00123959633769714,0.000866412585758917,0.00356279353988835,0.00645782372303864,0.00773897837793769,367118,56145,81891
"7351",7351,0.00242217961237286,0.00628592589922526,0.003951244064306,0.00104941383495173,0.00062300909485962,0.000656892167636608,0.00347159345163493,0.00690893499408488,0.00460813623194261,364119,56375,83801
"7352",7352,0.00663101910705572,0.00286452110307314,0.0229278223439171,0.000679636165970101,0.000860492952240301,0.00061490201594417,0.00731065527302582,0.00372501405531344,0.0235427243598612,364315,56270,83710
"7353",7353,0.00831836722224575,0.00619389519204041,0.00522423831662526,0.000819510251251504,0.000604449936374092,0.0012701230447557,0.00913787746580494,0.0067983451284145,0.00649436136138096,363091,56162,83988
"7354",7354,0.00377926039541992,0.00190634208474231,0.0139380229658599,0.000256874692547014,0.000264535551395145,0.000447749763288755,0.00403613508796694,0.00217087763613746,0.0143857727291487,361806,56475,84218
"7355",7355,0.00596694392166861,0.00783371215726025,0.0264008308916233,0.00109464414825337,0.00160719841715958,0.00126305536780785,0.00706158806992198,0.00944091057441983,0.0276638862594312,360145,56437,83793
"7356",7356,0.00292329849964962,0.0310293652530594,0.00493001360467802,0.000496213795805211,0.000129894259625483,0.000616152700782459,0.00341951229545483,0.0311592595126848,0.00554616630546049,359037,56417,84724
"7357",7357,0.00628027944370954,0.00447391342180734,0.00370972882504599,0.00134785346975735,0.000889676086946402,0.000706677349443857,0.00762813287036345,0.00536358950875375,0.00441640617448985,358247,56445,84679
"7358",7358,0.00466108316508904,0.0102887058269248,0.0137764501519918,0.00131230330515846,0.00143792032275827,0.000615177376912671,0.00597338646766129,0.0117266261496831,0.0143916275289045,358067,56315,84617
"7359",7359,0.0030860528313033,0.0058033615568271,0.00127089867456687,0.000260928462407358,0.000248295405510842,0.00113064718130274,0.00334698128595203,0.00605165696233795,0.0024015458558696,360481,56490,85358
"7360",7360,0.00563089223329814,0.00508471578539809,0.00538055966593481,0.000428193821146282,0.000496238797386905,0.00111268132303189,0.0060590860604789,0.00558095458278499,0.00649324098896671,359266,56627,84935
"7361",7361,0.00655071479606293,0.00385309535610373,0.00546074826761986,0.00149559056413239,0.00145733253356291,0.000544863968165636,0.00804630536019531,0.00531042788966664,0.0060056122357855,367650,57193,85533
"7362",7362,0.00122314880212878,0.00399512341981486,0.020155020466969,0.00318489664910589,0.000765521950728144,0.000376933787054043,0.00440804544692432,0.004760645370543,0.020531954254023,363913,56751,85529
"7363",7363,0.00811838493787207,0.00388430279241715,0.00505484158062811,0.000771948832732012,0.00111808562796297,0.00101268448395118,0.00889033377319029,0.00500238842038013,0.00606752606457929,363196,56845,84512
"7364",7364,0.0123707571799203,0.0373058943986236,0.00316322885818369,0.00578997364166637,0.00119835158591972,0.000782549211090459,0.0181607308215866,0.0385042459845434,0.00394577806927415,364710,56652,85274
"7365",7365,0.00420505528610154,0.0040235674948121,0.0210154195051036,0.000713136157512903,0.000938654663859345,0.000827492548032624,0.00491819144361445,0.00496222215867145,0.0218429120531362,365813,57242,85364
"7366",7366,0.00171598254470205,0.00095722275812028,0.00593450700951196,0.00244052175594608,9.4839098352358e-05,0.000643202186703597,0.00415650429633778,0.00105206185647264,0.00657770919621556,367009,57455,85156
"7367",7367,0.0139241943563485,0.00960478067300707,0.00482323156657525,0.00525978436329623,0.00187281764261332,0.000461141573343871,0.0191839787041275,0.0114775983156204,0.00528437313991912,364438,57269,85214
"7368",7368,0.00328049912183869,0.00139904335918724,0.0154289895156856,0.00132673831449193,0.000979652222312487,0.00100459263103649,0.0046072374311582,0.00237869558149973,0.0164335821467221,365498,57165,85124
"7369",7369,0.00251730138794955,0.00744614688672173,0.00384439770245558,0.0005979336237553,0.000464472260670308,0.00061661529068565,0.00311523501687726,0.00791061914739203,0.00446101299314123,365413,56948,85233
"7370",7370,0.0126093389360668,0.012865863149951,0.0124599035942096,0.00600261951284531,0.000750180259688334,0.00046236394293189,0.0186119584489121,0.0136160434096394,0.0129222675371415,364513,56922,85368
"7371",7371,0.00466851228306298,0.00577793531009823,0.0044826398967563,0.00669209837014032,0.00337332363945279,0.00116441657134097,0.0113606106532033,0.00915125894955101,0.00564705646809727,365242,56248,85086
"7372",7372,0.00126093318395639,0.00166686404571476,0.00177760766540117,0.0011277661550528,0.000518919196815325,0.000821166185390648,0.00238869933900919,0.00218578324253009,0.00259877385079182,358764,56485,85345
"7373",7373,0.0136700261707681,0.00795816974960055,0.00407695399502787,0.00364195934230315,0.000795912679258781,0.000556206965522707,0.0173119855285885,0.00875408242885932,0.00463316096055058,361377,56306,81930
"7374",7374,0.0089089138969739,0.00399418508952831,0.00329238022524696,0.000918648141140499,0.000889421681296458,0.000646839870078452,0.00982756202941874,0.00488360677082476,0.00393922009532541,363664,56318,85997
"7375",7375,0.00282420969224444,0.00293459955215468,0.00361754153019368,0.000746423679096414,0.0226218463693013,0.00104900876026447,0.00357063337134085,0.025556445921456,0.00466655029045815,365843,56485,85848
"7376",7376,0.0311863390416593,0.0124848980418727,0.00657717631923033,0.00147876545356042,0.00145189773189398,0.000804282334114032,0.0326651044943501,0.0139367957737667,0.00738145865334436,360796,56088,85880
"7377",7377,0.0239576724303952,0.00261897029183502,0.0170851012441376,0.0107544211090774,0.000447676745195066,0.000282052361105503,0.0347120935655595,0.00306664703703009,0.017367153605243,360497,56084,85715
"7378",7378,0.00407222627129768,0.00487295728117626,0.00463722176874563,0.000466142498944093,0.000954978491743841,0.000810391283600055,0.00453836877024177,0.0058279357729201,0.00544761305234568,351903,55752,85286
"7379",7379,0.0230694066454995,0.0252462023530818,0.00264511773770822,0.000458129407274987,0.000661933201845133,0.000437057965547463,0.0235275360527744,0.0259081355549269,0.00308217570325568,365536,55786,85396
"7380",7380,0.0306647078059825,0.00851231110067338,0.00425931215075437,0.00145387309467169,0.000745373722830743,0.000824955223170402,0.0321185809093499,0.00925768482350413,0.00508426737392477,367753,56148,85434
"7381",7381,0.00123327417660609,0.000657958586268515,0.00145552584023908,0.00088999285889303,0.00111141638145469,0.000690359871207196,0.00212326703549912,0.00176937496772321,0.00214588571144628,373412,56164,85755
"7382",7382,0.0198560557634721,0.020835333567759,0.0345700959515842,0.00105372026097487,0.00150974149784988,0.00114820274313526,0.0209097760227228,0.0223450750656089,0.0357182986947195,373207,56239,85597
"7383",7383,0.00481767708416411,0.00533684113641601,0.00895347301848471,0.00137728100582123,0.0015367411158319,0.000546874031874024,0.00619495808998534,0.0068735822522479,0.00950034705035874,370259,54338,85449
"7384",7384,0.00334608667688434,0.00083343196196178,0.00360040752085732,0.000622270313130964,0.000485599663287166,0.000615960986488322,0.00396835698479791,0.00131903162524895,0.00421636850734564,371983,55823,85581
"7385",7385,0.00488151793632841,0.0069906561203673,0.00618114675285103,0.00106927883270838,0.00671936532101303,0.000874461129153647,0.00595079677338462,0.0137100214413803,0.00705560788200468,371141,55603,85565
"7386",7386,0.00301261293512939,0.00170621026008823,0.0022164668950936,0.000526004800151105,0.000428887909537736,0.000300508446827925,0.00353861773528049,0.00213509816962597,0.00251697534192152,373693,54647,85638
"7387",7387,0.00316297915601239,0.00319191449597797,0.00300843629166799,0.000446541506257996,0.000623815343861019,0.000536992452280177,0.00360952065876161,0.00381572983983899,0.00354542874394817,372401,54567,85842
"7388",7388,0.00558762380515746,0.00646271791291961,0.00839687664701383,0.000911542919717331,0.000794288409081259,0.000346226583096802,0.00649916672575198,0.00725700632200086,0.00874310323011062,371949,54187,85842
"7389",7389,0.0206042701125354,0.00879436977580935,0.0131498694296947,0.00125095882531571,0.000867622002929343,0.000294116381490813,0.021855228932588,0.0096619917787387,0.0134439858111856,370948,53970,85856
"7390",7390,0.00273147532361012,0.00372684021869185,0.00331514955380089,0.000361489537259257,0.000829971211979325,0.000523436531762024,0.00309296486086937,0.00455681143067117,0.00383858608556292,369563,53895,85828
"7391",7391,0.0122331804155055,0.00317440741030904,0.045468828324611,0.0009031228062976,0.000894465379851705,0.00118575304678883,0.0131363032218031,0.00406887279016074,0.0466545813713998,374350,53899,86471
"7392",7392,0.00266220577251653,0.00195113358253362,0.00421145160799624,0.000534477507037893,0.000554618362854594,0.000528816565242128,0.003196683282186,0.00250575194538821,0.00474026817323836,374238,53654,86119
"7393",7393,0.00357586312787102,0.00384406963452388,0.00295085350624201,0.00056711256942757,0.000532958190022237,0.000444895004528833,0.0041429756972986,0.00437702782454612,0.00339574851077085,375876,54563,86621
"7394",7394,0.0175858005757262,0.00584932962961807,0.0231712189535674,0.00130892061075505,0.000828971698293571,0.0253900747897261,0.0188947211864813,0.00667830132791164,0.0485612937432935,374832,54215,86649
"7395",7395,0.00210764244964477,0.00148343790202789,0.00975614906288884,0.00137909960925485,0.000886377747716202,0.000280477852623548,0.00348674205889962,0.00236981564974409,0.0100366269155124,373877,52647,86455
"7396",7396,0.003582834391147,0.00435921678552657,0.00301995619515402,0.000894145840908975,0.000382762216915281,0.000340175740692568,0.00447698023292554,0.00474197900244185,0.00336013193584659,372967,53029,86959
"7397",7397,0.0147794098226482,0.00305427290127936,0.00546691561323088,0.00471287197394845,0.000495786226515954,0.000474105961281147,0.019492281813988,0.00355005912779531,0.00594102157451203,373675,52913,86978
"7398",7398,0.00218310486955697,0.00253178822818134,0.0188993761598259,0.000512157279886041,0.000440109022567864,0.014518165771374,0.00269526214944301,0.00297189725074921,0.0334175419311999,375649,53244,86971
"7399",7399,0.00384820188607787,0.00382112746481502,0.005898966450557,0.000942466381558552,0.000411865234460949,0.000355337591383622,0.00479066826763642,0.00423299269927597,0.00625430404194062,375575,53308,86902
"7400",7400,0.0186529634353214,0.0389802672891848,0.0111244919863064,0.00168609859676387,0.0158453565924659,0.000908561794646046,0.0203390620320853,0.0548256238816507,0.0120330537809524,378006,53302,86934
"7401",7401,0.00313592765213663,0.00332442257526328,0.00254760660022897,0.000608667575557584,0.000665810168007232,0.000479688378002417,0.00374459522855628,0.00399023274327051,0.00302729497823139,379327,53024,86957
"7402",7402,0.00344502438962091,0.00222484272500004,0.0032015457494551,0.000537559630405196,0.000499028723617566,0.00135200305544711,0.00398258401654784,0.0027238714486176,0.00455354880490222,377192,53213,87394
"7403",7403,0.0161178480047544,0.035288909417308,0.0116594197255123,0.0011481855888404,0.00124336364051137,0.00815624231298358,0.0172660335918557,0.0365322730578194,0.0198156620384958,377724,53105,87532
"7404",7404,0.011281855376405,0.00458651686246937,0.00452113419550048,0.00236586784607186,0.000652371137694239,0.000428682050347217,0.0136477232224768,0.00523888800016361,0.0049498162458477,378152,53072,87393
"7405",7405,0.00400742032748477,0.00188297705390937,0.00318200558966897,0.00534360300252258,0.00106519646128021,0.000377670365885707,0.00935102333000735,0.00294817351518959,0.00355967595555468,377421,52980,87055
"7406",7406,0.0242708367485287,0.0304864108394713,0.00648560917595335,0.00127476439453945,0.00120550766496357,0.00405848055519233,0.0255456011766889,0.0316919185044348,0.0105440897311457,378581,52955,87169
"7407",7407,0.00260846914248213,0.00397644324076266,0.00234208649272325,0.00082035354169884,0.000833146702255355,0.000661210403688034,0.00342882268245684,0.00480958994301801,0.00300329689641128,377969,52591,86929
"7408",7408,0.0034565865675976,0.00568277097523768,0.00964676991718426,0.00427037027945223,0.00104167542343834,0.000748423013291835,0.00772695684704983,0.00672444639867602,0.0103951929304761,374759,51728,86843
"7409",7409,0.0128885680627232,0.00436782183796819,0.00790942471504447,0.000786216906528361,0.00165427833530079,0.000523694118571691,0.0136747849433895,0.00602210017326898,0.00843311883361617,375862,52133,87186
"7410",7410,0.0042272501093341,0.00483684547677445,0.00574276999337634,0.000605277084213741,0.000220204749855101,0.00212502872827749,0.00483252718751336,0.00505705022662955,0.00786779872165382,376323,51841,86882
"7411",7411,0.00202719404168323,0.000759791919302098,0.00150081247077602,0.000542642951877547,0.000256557949727258,0.00053779437471303,0.00256983699356078,0.00101634986902936,0.00203860684548905,377090,51945,86988
"7412",7412,0.0198038843057544,0.00391157767338056,0.0101153704463829,0.0075636874765345,0.000725314456638489,0.00107567467865832,0.0273675717797027,0.00463689213001904,0.0111910451250412,375559,51699,86597
"7413",7413,0.00431429635662311,0.00454256646664495,0.00375576711620653,0.000789210500852207,0.00114041528843282,0.000238159985044435,0.00510350685919945,0.00568298175507777,0.00399392710125097,375072,51334,86767
"7414",7414,0.00657349874942722,0.00515509191666683,0.00370967831767693,0.000530662320513964,0.000592859475464028,0.000428660073220024,0.00710416106994118,0.00574795139213086,0.00413833839089695,371054,51257,86621
"7415",7415,0.0157084203661405,0.00562648398541911,0.00485391585008371,0.000760356104897379,0.000510210307139974,0.000621163047246831,0.0164687764710379,0.00613669429255909,0.00547507889733054,372428,51618,86668
"7416",7416,0.0029368763954303,0.0034831508396555,0.00417061801023036,0.00155680503056674,0.00109695296081823,0.00122132712277902,0.00449368142776695,0.00458010380047373,0.00539194513300939,370331,51443,87757
"7417",7417,0.00677096812354265,0.00257794836219978,0.00330375460177177,0.000307002164288839,0.000232931816291002,0.00156373014559889,0.00707797028960141,0.00281088017849079,0.00486748474737067,369724,51076,87358
"7418",7418,0.00959815754299738,0.022220572983425,0.0044073739411052,0.000770976804204885,0.00050865820573808,0.00216136566334689,0.0103691343472023,0.0227292311891631,0.00656873960445209,369940,50931,87245
"7419",7419,0.00955329313849318,0.00774772525120102,0.0141476980204301,0.00202684045600135,0.00113756883799812,0.0075319012049991,0.0115801335944946,0.00888529408919914,0.0216795992254292,368894,50515,86945
"7420",7420,0.00297041693991203,0.00327433079188275,0.00202215213392373,0.000402975655699282,0.000222797437512694,0.000675702279920569,0.00337339259831402,0.00349712822939545,0.0026978544138443,364086,50078,87224
"7421",7421,0.0296883884351076,0.00329327875447753,0.0197867307224433,0.000372980593577684,0.000153803574844977,0.000689991413766843,0.0300613694350489,0.00344708232932251,0.0204767221362101,363126,50162,87135
"7422",7422,0.00803541259389361,0.00553633652453731,0.0446818917406374,0.000855802917101161,0.000866865191162579,0.00169381347286961,0.00889121551372205,0.00640320171569989,0.0463757052135071,363668,50113,86970
"7423",7423,0.00114069890527747,0.00132946473243199,0.00329560399574276,0.00107671424570402,0.000847450152418131,0.000476706597497394,0.0022174131500724,0.00217691488485012,0.00377231059324015,363854,50208,87538
"7424",7424,0.0152726450402049,0.00434225238291912,0.0229241283795013,0.00266383758143884,0.00100788217277057,0.00216744755191044,0.0179364826207263,0.00535013455568968,0.0250915759314117,361873,49814,87284
"7425",7425,0.0107083915439092,0.00259224418052186,0.00318118774009156,0.00189445092433298,0.001222924458456,0.000584768493007452,0.0126028424709944,0.00381516863897786,0.00376595623309902,358609,49771,87287
"7426",7426,0.00128881830458893,0.00903767155085347,0.00332118667207078,0.000755063800565573,0.000928852384500123,0.000829903485928104,0.00204388210698936,0.0099665239353536,0.00415109015799888,359669,49139,86966
"7427",7427,0.0152491529695831,0.00678170722999368,0.0117978732424205,0.00145801859648662,0.00205795267916748,0.0295854892559781,0.0167071715734092,0.00883965990916116,0.0413833624983986,355641,48744,86788
"7428",7428,0.00628468824615743,0.0362015598281353,0.0044042884387058,0.000437314285752404,0.000906407725174216,0.000626058639828227,0.00672200252913206,0.0371079675533096,0.00503034707853402,355923,48701,87124
"7429",7429,0.000894224170439482,0.0150484990064,0.00672023650370789,0.000179297709471098,0.00101724053298451,0.00231130141454492,0.00107352187991058,0.0160657395393845,0.00903153791825282,353059,48692,87135
"7430",7430,0.0226167812566267,0.00811308066492926,0.037096085284587,0.000797797494774646,0.0174958181115445,0.013156791596974,0.0234145787514014,0.0256088987764737,0.050252876881561,348554,48716,87303
"7431",7431,0.00506642653837775,0.0309066513823827,0.00173611948694261,0.00176239780005785,0.00103564381671215,0.000457881388178245,0.0068288243374922,0.0319422951990948,0.00219400087512085,346408,47448,87184
"7432",7432,0.000905628478132862,0.0028159714010029,0.0202603118134122,0.000567150510362002,0.00102111686783978,0.00191527939277444,0.00147277898755147,0.00383708826884268,0.0221755912061866,348079,47619,87339
"7433",7433,0.0105194892553842,0.0435281727109001,0.00283090655177575,0.00156559696922786,0.00155521819751613,0.000771568350502909,0.0120850862246121,0.0450833909084162,0.00360247490227866,347299,47307,87213
"7434",7434,0.00352644436617098,0.00598652297168373,0.00277249965613179,0.00111504989697818,0.000348905111257101,0.000589940287644803,0.00464149426029202,0.00633542808294084,0.00336243994377659,346845,47041,87229
"7435",7435,0.00305803798492745,0.00413345532074432,0.0147070849474292,0.000340717668957964,0.000670348679067724,0.000550380419303922,0.00339875565102827,0.00480380399981204,0.0152574653667331,345841,47158,86822
"7436",7436,0.0279873155665728,0.00601837699039945,0.00703486897089361,0.00149039376049125,0.00127400580668146,0.0128745711815203,0.0294777093242069,0.00729238279708092,0.0199094401524138,343573,47080,87018
"7437",7437,0.0105895612923049,0.00370090721771547,0.00128144526799534,0.000166570864475662,0.000292424519813952,0.000955869728587506,0.0107561321567805,0.00399333173752942,0.00223731499658284,340559,47133,86736
"7438",7438,0.00490723355804831,0.0827590349489525,0.00470658485048375,0.000358647886886637,0.00103996805901918,0.000983615307163469,0.00526588144493496,0.0837990030079717,0.00569020015764722,339766,46115,85685
"7439",7439,0.0270778525209445,0.0366486347621694,0.00284963513505579,0.000664003789768732,0.00138131665079233,0.000938603442799551,0.0277418563107132,0.0380299514129618,0.00378823857785534,340572,46583,86629
"7440",7440,0.00582054108352639,0.00528844479062923,0.0346398468691236,0.00101353736868234,0.00124585263750715,0.000610582334545741,0.00683407844932412,0.00653429742813637,0.0352504292036694,339520,46483,86326
"7441",7441,0.00241095147447358,0.00444850584306402,0.00954515887029685,0.000269863574435604,0.000755269549763406,0.00399435887597738,0.00268081504890918,0.00520377539282743,0.0135395177462742,339766,45860,85648
"7442",7442,0.0124416201388455,0.0128313635673751,0.0598028993040201,0.00481252763907022,0.000154165939402749,0.000333267010758512,0.0172541477769448,0.0129855295067779,0.0601361663147786,336728,45038,86459
